1747853561967,1015.557
1747853561991,1015.6028
1747853562018,1015.57837
1747853562042,1015.5021
1747853562067,1015.45935
1747853562096,1015.45325
1747853562121,1015.4227
1747853562145,1015.3739
1747853562168,1015.3678
1747853562191,1015.38916
1747853562217,1015.4136
1747853562242,1015.45935
1747853562274,1015.52344
1747853562292,1015.5692
1747853562317,1015.55396
1747853562349,1015.5051
1747853562369,1015.4929
1747853562392,1015.5204
1747853562418,1015.5631
1747853562446,1015.5845
1747853562471,1015.54175
1747853562494,1015.5051
1747853562529,1015.53564
1747853562545,1015.5875
1747853562573,1015.5906
1747853562596,1015.5845
1747853562619,1015.5936
1747853562644,1015.6089
1747853562669,1015.60583
1747853562696,1015.60583
1747853562721,1015.61194
1747853562746,1015.59973
1747853562769,1015.57227
1747853562794,1015.5448
1747853562819,1015.56006
1747853562849,1015.5814
1747853562871,1015.5875
1747853562895,1015.59973
1747853562920,1015.697
1747853562945,1015.83435
1747853562969,1015.8801
1747853562995,1015.7611
1747853563023,1015.55664
1747853563045,1015.4376
1747853563073,1015.42847
1747853563096,1015.4437
1747853563121,1015.46204
1747853563146,1015.5292
1747853563171,1015.56885
1747853563196,1015.5475
1747853563219,1015.5292
1747853563246,1015.56274
1747853563278,1015.58716
1747853563294,1015.5658
1747853563319,1015.5475
1747853563344,1015.5597
1747853563372,1015.5536
1747853563395,1015.5414
1747853563420,1015.5383
1747853563445,1015.54443
1747853563471,1015.56885
1747853563495,1015.59326
1747853563521,1015.6665
1747853563549,1015.7947
1747853563577,1015.813
1747853563598,1015.64514
1747853563623,1015.4376
1747853563648,1015.3949
1747853563673,1015.5963
1747853563697,1015.9564
1747853563726,1016.2494
1747853563746,1016.2677
1747853563772,1016.0785
1747853563799,1015.93506
1747853563822,1015.932
1747853563847,1015.8557
1747853563878,1015.5353
1747853563898,1015.4347
1747853563930,1015.86804
1747853563961,1016.277
1747853563978,1016.10913
1747853563997,1015.8192
1747853564023,1015.50793
1747853564047,1015.15393
1747853564073,1015.0868
1747853564098,1015.3462
1747853564124,1015.276
1747853564149,1014.8457
1747853564173,1014.81824
1747853564199,1015.1692
1747853564225,1015.3004
1747853564254,1015.26685
1747853564275,1015.5049
1747853564298,1015.7429
1747853564325,1015.7185
1747853564349,1015.47437
1747853564375,1015.35535
1747853564403,1015.453
1747853564423,1015.5232
1747853564450,1015.4896
1747853564474,1015.46826
1747853564498,1015.53235
1747853564528,1015.6056
1747853564550,1015.5995
1747853564574,1015.5995
1747853564600,1015.6727
1747853564625,1015.8009
1747853564650,1015.89856
1747853564674,1015.8131
1747853564701,1015.5873
1747853564724,1015.2882
1747853564749,1015.19666
1747853564774,1015.5781
1747853564801,1016.2251
1747853564824,1016.54553
1747853564850,1016.3136
1747853564875,1016.01794
1747853564900,1016.0698
1747853564925,1016.2041
1747853564950,1016.11865
1747853564975,1015.93555
1747853565000,1015.6273
1747853565025,1015.44116
1747853565051,1015.65784
1747853565074,1016.1217
1747853565106,1016.20715
1747853565128,1016.30786
1747853565158,1015.83484
1747853565176,1014.9651
1747853565206,1014.88574
1747853565226,1015.6456
1747853565252,1015.5266
1747853565274,1014.39136
1747853565309,1014.03125
1747853565334,1014.7881
1747853565354,1015.06885
1747853565375,1014.81555
1747853565399,1015.44727
1747853565425,1016.2682
1747853565452,1016.3262
1747853565475,1015.53577
1747853565503,1015.00476
1747853565526,1015.1299
1747853565550,1015.2886
1747853565576,1015.30994
1747853565600,1015.59375
1747853565625,1015.78906
1747853565650,1015.71277
1747853565677,1015.42896
1747853565702,1015.2886
1747853565727,1015.4839
1747853565754,1015.9325
1747853565781,1016.1919
1747853565802,1015.94165
1747853565828,1015.374
1747853565852,1014.9957
1747853565877,1015.1697
1747853565905,1015.7739
1747853565927,1016.3019
1747853565969,1016.28357
1747853565979,1015.9723
1747853566011,1015.8777
1747853566027,1016.0364
1747853566051,1016.1279
1747853566077,1016.1127
1747853566102,1015.9387
1747853566128,1015.5542
1747853566153,1015.4352
1747853566177,1015.8594
1747853566203,1016.17065
1747853566227,1015.9204
1747853566259,1016.0303
1747853566279,1015.69763
1747853566304,1014.6814
1747853566333,1014.6631
1747853566353,1016.0394
1747853566378,1016.308
1747853566407,1014.89197
1747853566430,1014.1687
1747853566453,1014.7821
1747853566478,1015.1483
1747853566504,1014.9927
1747853566528,1015.3955
1747853566554,1015.8014
1747853566579,1015.838
1747853566606,1015.4535
1747853566629,1015.1117
1747853566653,1015.1422
1747853566679,1015.35583
1747853566706,1015.46875
1747853566734,1015.46265
1747853566755,1015.4657
1747853566780,1015.5084
1747853566806,1015.4779
1747853566829,1015.42554
1747853566854,1015.3584
1747853566880,1015.35535
1747853566904,1015.6178
1747853566931,1016.0298
1747853566957,1016.0908
1747853566980,1015.5598
1747853567004,1014.98
1747853567029,1015.10205
1747853567057,1015.8772
1747853567081,1016.48755
1747853567105,1016.4204
1747853567130,1016.0145
1747853567155,1015.90466
1747853567185,1016.03894
1747853567206,1016.0908
1747853567231,1016.1366
1747853567257,1016.14575
1747853567279,1015.84973
1747853567310,1015.4469
1747853567331,1015.4957
1747853567355,1015.88025
1747853567382,1015.9413
1747853567405,1015.61475
1747853567435,1015.9352
1747853567455,1015.30347
1747853567480,1013.9729
1747853567504,1014.5161
1747853567533,1016.7012
1747853567555,1016.84155
1747853567580,1014.7999
1747853567605,1013.97595
1747853567631,1014.7633
1747853567655,1015.15393
1747853567680,1015.03186
1747853567706,1015.572
1747853567732,1015.6819
1747853567756,1015.44385
1747853567781,1015.1814
1747853567806,1015.1814
1747853567831,1015.33704
1747853567856,1015.43774
1747853567881,1015.4286
1747853567906,1015.3981
1747853567931,1015.41943
1747853567965,1015.43164
1747853567983,1015.5415
1747853568006,1015.8131
1747853568032,1016.0206
1747853568056,1015.7948
1747853568082,1015.43164
1747853568107,1015.16614
1747853568132,1014.98914
1747853568158,1015.18445
1747853568181,1016.0237
1747853568216,1016.7378
1747853568233,1016.5242
1747853568258,1015.9596
1747853568283,1015.8589
1747853568308,1016.0939
1747853568334,1016.1824
1747853568359,1016.10913
1747853568385,1015.9169
1747853568408,1015.5934
1747853568434,1015.27905
1747853568462,1015.334
1747853568484,1015.6239
1747853568512,1015.48047
1747853568532,1015.43774
1747853568557,1015.511
1747853568584,1015.334
1747853568610,1015.2241
1747853568638,1015.6056
1747853568659,1015.6605
1747853568688,1014.82434
1747853568711,1014.22925
1747853568738,1014.51917
1747853568761,1014.98914
1747853568783,1014.9673
1747853568809,1015.04663
1747853568839,1015.35486
1747853568861,1015.9286
1747853568891,1016.1178
1747853568914,1015.61426
1747853568934,1015.08936
1747853568958,1015.06494
1747853568986,1015.26025
1747853569008,1015.24805
1747853569033,1015.48
1747853569058,1015.4342
1747853569083,1015.2328
1747853569110,1015.7272
1747853569134,1016.73425
1747853569160,1016.7648
1747853569185,1015.6509
1747853569213,1014.8696
1747853569236,1015.126
1747853569259,1015.2816
1747853569285,1015.0802
1747853569311,1015.6295
1747853569334,1016.5206
1747853569360,1016.71594
1747853569384,1016.10254
1747853569411,1015.7821
1747853569435,1016.0171
1747853569460,1016.15137
1747853569485,1016.0232
1747853569511,1015.87976
1747853569535,1015.6753
1747853569560,1015.7516
1747853569587,1015.9866
1747853569613,1015.6814
1747853569635,1015.57153
1747853569660,1015.8584
1747853569685,1015.7516
1747853569712,1015.3152
1747853569740,1015.40063
1747853569769,1015.49854
1747853569786,1014.7936
1747853569811,1014.171
1747853569837,1014.4396
1747853569861,1014.9248
1747853569888,1014.9706
1747853569911,1015.11096
1747853569937,1015.24524
1747853569973,1015.3307
1747853569986,1015.43445
1747853570012,1015.4802
1747853570037,1015.4558
1747853570062,1015.4131
1747853570091,1015.40393
1747853570112,1015.41003
1747853570137,1015.49854
1747853570165,1015.5199
1747853570193,1015.4772
1747853570213,1015.58704
1747853570237,1015.938
1747853570262,1016.20654
1747853570287,1016.0143
1747853570314,1015.62366
1747853570336,1015.2971
1747853570361,1015.1659
1747853570386,1015.4192
1747853570413,1016.01733
1747853570437,1016.28284
1747853570461,1016.057
1747853570488,1015.85864
1747853570512,1016.01733
1747853570542,1016.2218
1747853570564,1016.20044
1747853570595,1016.0936
1747853570614,1015.90137
